path_name,longitude,latitude,altitude,timestamp
Sheepy East Hunter Access Rd,-121.635396523,41.939189721,300,152
Sheepy East Hunter Access Rd,-121.635425294,41.9369596430001,300,153
Sheepy East Hunter Access Rd,-121.635411149,41.934905074,300,154
Sheepy East Hunter Access Rd,-121.635450528,41.9338237490001,300,155
Sheepy East Hunter Access Rd,-121.635446992,41.932830202,300,156
Sheepy East Hunter Access Rd,-121.635454184,41.932012236,300,157
Sheepy East Hunter Access Rd,-121.635418462,41.931721048,300,158
Sheepy East Hunter Access Rd,-121.634610382,41.9304764680001,300,159
Sheepy East Hunter Access Rd,-121.631796493,41.926252231,300,160
Sheepy East Hunter Access Rd,-121.630335903,41.9241080790001,300,161
Sheepy East Hunter Access Rd,-121.62959488,41.923004044,300,162
Sheepy East Hunter Access Rd,-121.629235097,41.9224280710001,300,163
Sheepy East Hunter Access Rd,-121.629076663,41.9222199120001,300,164
Sheepy East Hunter Access Rd,-121.629154264,41.9220756130001,300,165
Sheepy East Hunter Access Rd,-121.629665845,41.9215856260001,300,166
Sheepy East Hunter Access Rd,-121.630284715,41.9211435330001,300,167
Sheepy East Hunter Access Rd,-121.630878725,41.9205547110001,300,168
Sheepy East Hunter Access Rd,-121.632324236,41.9192972180001,300,169
Sheepy East Hunter Access Rd,-121.633069492,41.9190334640001,300,170
Sheepy East Hunter Access Rd,-121.633637324,41.9188731830001,300,171
Sheepy East Hunter Access Rd,-121.634655766,41.918170036,300,172
Sheepy East Hunter Access Rd,-121.635524004,41.9174668840001,300,173
Sheepy East Hunter Access Rd,-121.636058852,41.9169307600001,300,174
Sheepy East Hunter Access Rd,-121.6365937,41.9165702710001,300,175
Sheepy East Hunter Access Rd,-121.638110818,41.9156152900001,300,176
Sheepy East Hunter Access Rd,-121.638692351,41.9148144540001,300,177
Sheepy East Hunter Access Rd,-121.639188054,41.9141014310001,300,178
Sheepy East Hunter Access Rd,-121.639428441,41.9138410140001,300,179
Sheepy East Hunter Access Rd,-121.639601317,41.9136365590001,300,180
Sheepy East Hunter Access Rd,-121.640074601,41.913456055,300,181
Sheepy East Hunter Access Rd,-121.640763675,41.9133185970001,300,182
Sheepy East Hunter Access Rd,-121.641399105,41.9131412180001,300,183
Sheepy East Hunter Access Rd,-121.641991621,41.9129159340001,300,184
Sheepy East Hunter Access Rd,-121.642280286,41.912749326,300,185
Sheepy East Hunter Access Rd,-121.642676079,41.9125444840001,300,186
Sheepy East Hunter Access Rd,-121.643127391,41.912453208,300,187
Klamath Straits Drain West Embankment Rd,-121.796410059,42.038750077,300,1
Klamath Straits Drain West Embankment Rd,-121.796356637,42.035269333,300,2
Klamath Straits Drain West Embankment Rd,-121.796238842,42.0348325190001,300,3
Klamath Straits Drain West Embankment Rd,-121.796024487,42.0344196080001,300,4
Klamath Straits Drain West Embankment Rd,-121.795659929,42.0341501340001,300,5
Klamath Straits Drain West Embankment Rd,-121.795402708,42.033924649,300,6
Klamath Straits Drain West Embankment Rd,-121.791390394,42.032009744,300,7
Klamath Straits Drain West Embankment Rd,-121.787013573,42.029869283,300,8
Klamath Straits Drain West Embankment Rd,-121.778345759,42.025715661,300,9
Klamath Straits Drain West Embankment Rd,-121.778048944,42.025457417,300,10
Klamath Straits Drain West Embankment Rd,-121.777988167,42.0251672910001,300,11
Klamath Straits Drain West Embankment Rd,-121.777995356,42.022100348,300,12
Klamath Straits Drain West Embankment Rd,-121.778031188,42.0185964200001,300,13
Klamath Straits Drain West Embankment Rd,-121.778059943,42.011540155,300,14
Klamath Straits Drain West Embankment Rd,-121.778059943,42.0113300880001,300,15
Klamath Straits Drain West Embankment Rd,-121.778059943,42.0112601160001,300,16
Klamath Straits Drain West Embankment Rd,-121.778059943,42.0111800620001,300,17
Klamath Straits Drain West Embankment Rd,-121.778059943,42.01111009,300,18
Klamath Straits Drain West Embankment Rd,-121.778070025,42.010770162,300,19
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0106901080001,300,20
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0105900410001,300,21
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0105000550001,300,22
Klamath Straits Drain West Embankment Rd,-121.778070025,42.010410069,300,23
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0103200840001,300,24
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0102300990001,300,25
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0101601260001,300,26
Klamath Straits Drain West Embankment Rd,-121.778070025,42.0100901540001,300,27
Klamath Straits Drain West Embankment Rd,-121.778072562,42.009970073,300,28
Klamath Straits Drain West Embankment Rd,-121.778079957,42.0096200630001,300,29
